settings.sound.presets.proofSub	none	Extreme test curve. If this sounds normal, AudioHost is not applying EQ.
settings.sound.presets.radio	none	Radio
settings.sound.presets.radioSub	none	FM broadcast sound - punchy, loud, and consistent
settings.sound.presets.treble	none	Treble Boost
settings.sound.presets.trebleSub	none	Crisp highs and sparkle for acoustic and classical music
settings.sound.presets.vocal	none	Vocal
settings.sound.presets.vocalSub	none	Boosted mids to bring vocals forward in the mix
settings.sound.reset	none	Reset
settings.sound.resetCurve	none	Reset curve to flat
settings.sound.seconds	none	{value} seconds
settings.sound.title	none	Sound
settings.storage.audioBodies	none	Encrypted audio bodies
settings.storage.audioBodiesSub	none	Sparse, SHA-256-verified 64 KB CDN chunks
settings.storage.audioCacheCleared	none	Cleared encrypted audio cache
settings.storage.autoTenPercent	none	Auto (10%)
settings.storage.bodyBudget	none	Audio body budget
settings.storage.bodyBudgetSub	none	Fixed, drive-aware, or unlimited - changes apply immediately
settings.storage.cacheAudio	none	Cache encrypted audio
settings.storage.cacheAudioSub	none	Skip re-downloading track bodies you already streamed
settings.storage.cacheKeys	none	Cache license keys
settings.storage.cacheKeysSub	none	Reuse obfuscated keys across sessions (self-heals if stale)
settings.storage.cacheLocation	none	Cache location
settings.storage.cacheLocationChanged	none	Changed encrypted audio cache location
settings.storage.cacheLocationFailed	none	Could not change the audio cache location
settings.storage.chooseCacheFolder	none	Choose a parent folder for encrypted audio
settings.storage.chooseLocation	none	Choose location
settings.storage.clearAudio	none	Clear audio cache
settings.storage.clearAudioBody	none	Remove all cached encrypted audio bodies from disk?
settings.storage.clearKeys	none	Clear saved keys
settings.storage.clearKeysBody	none	Remove all saved license keys from disk?
settings.storage.clearMetadata	none	Clear metadata cache
settings.storage.clearMetadataBody	none	Remove cached album, artist and playlist details? Your library, playlists, downloads and video overrides are kept - everything else is fetched again when you go online.
settings.storage.deleteOldCache	none	Delete old cache
settings.storage.deleteOldLogs	none	Delete old logs
settings.storage.deleteOldLogsBody	none	Delete rolled log files? The live wavee.log file is kept.
settings.storage.detailsReleased	none	Released cached detail pages
settings.storage.driveShare	none	Drive share
settings.storage.factoryReset	none	Factory reset
settings.storage.factoryResetAction	none	Reset Wavee
settings.storage.factoryResetConfirmBody	none	This signs you out and permanently deletes all local Wavee data on this PC — login, library, metadata, settings, playback cache, and history. Wavee will restart on the first-launch screen. The app itself is not uninstalled.
settings.storage.factoryResetConfirmTitle	none	Reset Wavee to a fresh install?
settings.storage.factoryResetFailed	none	Couldn't start the factory reset. Nothing was deleted.
settings.storage.factoryResetRowSub	none	Signs you out and deletes login, library, metadata, settings, caches, and history. Wavee stays installed.
settings.storage.factoryResetSub	none	Erase all local data and restart as a first launch
settings.storage.fixedSize	none	Fixed size
settings.storage.freeReserve	none	Keeps at least {reserve} free on the cache drive
settings.storage.imageCache	none	Image cache
settings.storage.imageCacheSub	none	cache\images - album art and other remote images
settings.storage.leaveOldCache	none	Leave old cache
settings.storage.library	none	Library database
settings.storage.librarySub	none	library.db - albums, artists, playlists, sync state
settings.storage.licenseKeys	none	Saved license keys
settings.storage.licenseKeysCleared	none	Cleared saved license keys
settings.storage.licenseKeysCount	none	Wavee\Cache\audiokeys.db - {count} keys
settings.storage.licenseKeysCountOne	none	Wavee\Cache\audiokeys.db - 1 key
settings.storage.licenseKeysSub	none	Wavee\Cache\audiokeys.db
settings.storage.localStore	none	Local store & history
settings.storage.localStoreSub	none	store.json, navigation history
settings.storage.locationUnavailable	none	The selected cache drive is unavailable; playback will use the network.
settings.storage.logs	none	Logs
settings.storage.logsSub	none	logs\wavee.log - {count} files, rolled at 10 MB, 7 kept
settings.storage.logsSubEmpty	none	logs\wavee.log
settings.storage.logsSubOne	none	logs\wavee.log - 1 file, rolled at 10 MB, 7 kept
settings.storage.memory	none	In memory
settings.storage.metadataBudget	none	Metadata cache size
settings.storage.metadataBudgetSub	none	Your library, playlists and recent pages are always kept; anything past this is trimmed automatically
settings.storage.metadataCache	none	Metadata cache
settings.storage.metadataCacheStats	none	{db} database - {cache} cache, {pinned} kept offline ({rows} rows, {pinnedRows} pinned, {overviews} artist pages, {extensions} extras)
settings.storage.metadataCacheSub	none	Album, artist and playlist details kept in library.db for offline use
settings.storage.metadataCleared	none	Cleared metadata cache
settings.storage.moveCacheBody	none	Wavee can move verified encrypted chunks, or start with an empty cache in the new location.
settings.storage.moveCacheTitle	none	Change audio cache location?
settings.storage.moveExisting	none	Move existing
settings.storage.noOldLogsDeleted	none	No old log files to delete
settings.storage.oldCacheBody	none	The new location will start empty. Choose whether the old encrypted cache should be deleted or left in place.
settings.storage.oldCacheTitle	none	What should happen to the old cache?
settings.storage.oldLogsDeleted	plural	{count, plural, one {Deleted # old log file} other {Deleted # old log files}}
settings.storage.onThisPc	none	On this PC
settings.storage.openFolder	none	Open folder
settings.storage.playbackCache	none	Playback cache
settings.storage.readFailed	none	Could not read storage sizes
settings.storage.reading	none	Reading storage sizes…
settings.storage.releaseNow	none	Release now
settings.storage.residentCache	none	Resident library cache
settings.storage.residentCacheStats	none	Playlists kept warm for instant navigation - {used} of {cap} cap ({count} of {max} playlists)
settings.storage.residentCacheSub	none	Playlists and detail pages kept warm for instant navigation
settings.storage.runtime	none	Playback runtime
settings.storage.runtimeSub	none	playplay\runtimes - managed from the Playback tab
settings.storage.startEmpty	none	Start empty
settings.storage.total	none	total
settings.storage.unlimited	none	Unlimited
settings.storage.unlimitedReserve	none	No cache-size ceiling; emergency free space is always preserved.
settings.storage.useDefaultLocation	none	Use default
settings.storage.usedOfBudget	none	{used} of {budget} budget
settings.tabs.appearance	none	Appearance
settings.tabs.logs	none	Logs
setup.accept	none	Accept
setup.decline	none	Decline
setup.localPlayback.advanced	none	Advanced
setup.localPlayback.advancedDll	none	Choose a Spotify.dll…
setup.localPlayback.advancedDllSub	none	Point at a copy you already trust.
setup.localPlayback.advancedInstalled	none	Use installed Spotify
setup.localPlayback.advancedInstalledSub	none	Reuse the runtime from a Spotify install already on this PC.
setup.localPlayback.advancedVersion	none	Choose a version
setup.localPlayback.advancedVersionSub	none	Pick a specific catalog build instead of the recommended one.
setup.localPlayback.architecture	none	Architecture
setup.localPlayback.cardSub	none	Verified by fingerprint and signature · stored once on this PC · {arch}
setup.localPlayback.cardTitle	none	Download from Spotify's CDN
setup.localPlayback.finePrint	none	Wavee recognizes supported builds by fingerprint and configures the rest automatically.
setup.localPlayback.header	none	Set up local playback
setup.localPlayback.lead	none	Wavee plays audio through a component from Spotify's own CDN. It's verified before it runs and stored once on this PC.
setup.localPlayback.location	none	Location
setup.localPlayback.openFolder	none	Open folder
setup.localPlayback.readyLead	none	Downloaded, verified and stored. Every Wavee checkout on this PC reuses it.
setup.localPlayback.signature	none	Signature
setup.localPlayback.version	none	Version
setup.localPlayback.view	none	View
setup.openWavee	none	Open Wavee
setup.preSetup	none	Pre-setup
setup.signIn.browserCardSub	none	Opens accounts.spotify.com in your default browser.
setup.signIn.browserCardTitle	none	Continue in your browser
setup.signIn.browserTimedOut	none	The browser didn't come back to Wavee in time. Try again, or use the code instead.
setup.signIn.browserUnavailable	none	Wavee couldn't open your browser. Scan the code with your phone, or go to spotify.com/pair.
setup.signIn.codeUnavailable	none	We couldn't get a code. Check your connection and try again.
setup.signIn.confirmHint	none	Not you? “Not me” signs this PC out so a different account can sign in.
setup.signIn.confirmLead	none	You're signed in on this PC. Continue as this account, or switch to another.
setup.signIn.denied	none	Sign-in was cancelled.
setup.signIn.free	none	Spotify Free
setup.signIn.isThisYou	none	Is this you?
setup.signIn.lead	none	Sign in with your Spotify® account on the Spotify® website — or scan the code with your phone.
setup.signIn.noAccount	none	Don't have a Spotify account? Sign up
setup.signIn.notMe	none	Not me
setup.signIn.openPairPage	none	Open spotify.com/pair
setup.signIn.pairLine	none	{code} · spotify.com/pair
setup.signIn.premiumNote	none	Wavee needs Spotify Premium.
setup.signIn.refused	none	Spotify couldn't sign you in right now. Try again in a moment.
setup.signIn.rejected	none	Spotify didn't accept that sign-in. Sign in again to keep listening.
setup.signIn.scanCardTitleNeutral	none	Scan the code with your phone
setup.signIn.title	none	Sign in to Spotify
setup.signIn.waiting	none	Waiting for you to authorize…
setup.signIn.yesContinue	none	Yes, continue
setup.stepOf	none	Step {n} of {total}
setup.terms.fine	none	Spotify® and the Spotify logo are registered trademarks of Spotify AB. All trademarks, logos and brand names are the property of their respective owners; their use here is nominative only. Wavee itself ships under its own licence — the full text is in Settings → About → Licences.
setup.terms.header	none	Licence agreement & terms
setup.terms.lastUpdated	none	Last updated September 2026 · MIT licence
setup.terms.privacyLink	none	Privacy policy
setup.terms.section1Body	none	Wavee's own source is licensed to you under the terms shipped in the About tab. You may not redistribute a build that removes the attribution above.
setup.terms.section1Title	none	Base software & copyright
setup.terms.section2Body	none	Signing in lets Wavee read and modify your Spotify library — saves, follows, playlist edits, playback state — on your behalf, using Spotify's own APIs.
setup.terms.section2Title	none	Your account & your library
setup.terms.section3Body	none	Using Spotify through Wavee means Spotify's own terms of service still apply to your account and your listening.
setup.terms.section3Title	none	Streaming & online services
setup.terms.section4Body	none	Encrypted audio bodies and licence keys are cached locally to avoid re-downloading. You control the budget and the location, and can clear both at any time.
setup.terms.section4Title	none	Local files & caches
setup.terms.start	none	Wavee — licence agreement & terms of use
setup.terms.updatedLead	none	Please review what changed before you continue.
setup.terms.updatedTitle	none	We've updated the terms
setup.welcome.lead	none	Wavee is an independent desktop client for your own Spotify Premium account. Sign in, allow one small download, and you're listening.
shell.closeAllUnpinned	none	Close all unpinned tabs
shell.closeOtherTabs	none	Close other tabs
shell.closeTab	none	Close tab
shell.closeTabsRight	none	Close tabs to the right
shell.connecting	none	Connecting...
shell.darkTheme	none	Dark theme
shell.friends	none	Friends
shell.lightTheme	none	Light theme
shell.pinTab	none	Pin tab
shell.reconnect	none	Reconnect
shell.searchPlaceholder	none	Search songs, artists, albums...
shell.signIn	none	Sign in
shell.unpinTab	none	Unpin tab
shortcuts.back	none	Back
shortcuts.find	none	Focus search
shortcuts.forward	none	Forward
shortcuts.fullscreen	none	Video full screen
shortcuts.like	none	Like current song
shortcuts.mute	none	Mute / unmute
shortcuts.navigation	none	Navigation
shortcuts.newTab	none	New tab
shortcuts.next	none	Next track
shortcuts.palette	none	Command palette
shortcuts.playPause	none	Play / pause
shortcuts.playback	none	Playback
shortcuts.previous	none	Previous track
shortcuts.repeat	none	Cycle repeat
shortcuts.seekBack	none	Seek back 5 s
shortcuts.seekForward	none	Seek forward 5 s
shortcuts.shuffle	none	Toggle shuffle
shortcuts.thisDialog	none	This dialog
shortcuts.title	none	Keyboard shortcuts
shortcuts.volumeDown	none	Volume down
shortcuts.volumeUp	none	Volume up
sidebar.createFolder	none	New folder
sidebar.customizer.reorderMoved	none	{name}. {position}.
sidebar.customizer.sectionCount	none	{used}/{max}
sidebar.customizer.tooNew	none	This sidebar layout belongs to a newer Wavee
sidebar.customizer.tooNewSub	none	The file at {path} was saved by a newer version of Wavee, so it is left untouched and Wavee Curated is shown instead. Changes made here are not saved until you update.
sidebar.deleteFolder	none	Delete folder
sidebar.deleteFolderConfirm	plural	Delete “{name}”? {count, plural, one {The playlist inside} other {The # playlists inside}} will move up a level. Playlists are not deleted.
sidebar.design.classic	none	Spotify Classic
sidebar.design.comingSoon	none	Coming soon
sidebar.design.custom	none	Custom
sidebar.findFolder	none	Find a folder
sidebar.folderCreated	none	Folder created
sidebar.folderDeleted	none	Folder deleted
sidebar.folderRenamed	none	Folder renamed
sidebar.layout.classic	none	Spotify Classic
sidebar.layout.curated	none	Custom
sidebar.moveToFolderBody	none	Choose where “{name}” should live.
sidebar.moveToFolderTitle	none	Move to folder
sidebar.newFolder	none	New Folder
sidebar.newFolderInside	none	New folder inside
sidebar.newPlaylistHere	none	New playlist in this folder
sidebar.noFolders	none	No folders yet
sidebar.pin.folderMissing	none	Not in your library on this device yet
sidebar.rail.folderFlyoutBack	none	Back
sidebar.renameFolder	none	Rename folder
sidebar.template.curated	none	Wavee Curated
sidebar.topLevel	none	Top level
taskbar.next	none	Next
taskbar.pause	none	Pause
taskbar.paused	none	Paused
taskbar.play	none	Play
taskbar.previous	none	Previous
toast.daylistGeneric	none	A new mix is waiting.
toast.daylistMovedOn	none	It moved on from {window}
toast.daylistTitle	none	Your daylist has refreshed
toast.moreUpdates	plural	{n, plural, one {1 more update in Wavee} other {# more updates in Wavee}}
toast.newEpisode	none	New episode — {creator}
toast.newRelease	none	New release — {creator}
toast.newReleaseTitle	none	New release
toast.openToSee	none	Open Wavee to see them.
toast.outNow	none	{artist} — out now
toast.outNowGeneric	none	Out now
toast.play	none	Play
toast.updateAvailable	none	Wavee {version} is available
toast.updateReady	none	Wavee {version} is ready to install
toast.updated	none	Wavee updated to {version}
tray.devices	none	Devices…
tray.hideIcon	none	Hide icon
tray.hideWavee	none	Hide Wavee
tray.live	none	LIVE
tray.nothingPlaying	none	Nothing playing
tray.offline	none	Offline
tray.onDevice	none	on {device}
tray.openWavee	none	Open Wavee
tray.paused	none	Paused
tray.quit	none	Quit Wavee
tray.saveToLiked	none	Save to Liked Songs
tray.signedOut	none	Signed out
tray.updateReady	none	Update ready
update.about.built	none	Built {date}
update.about.channelBeta	none	Beta
update.about.channelDev	none	Dev
update.about.channelStable	none	Stable
update.about.display	none	Wavee {version} “{name}”
update.about.displayBare	none	Wavee {version}
update.about.displayBeta	none	Wavee {version} “{name}” · Beta {beta}
update.about.lastChecked	none	last checked {when}
update.about.neverChecked	none	not checked yet
update.about.openWhatsNew	none	Open What's new
update.about.pillAvailable	none	Update available
update.about.pillChecking	none	Checking
update.about.pillDownloading	none	Downloading
update.about.pillFailed	none	Update failed
update.about.pillInstalling	none	Restarting
update.about.pillSnoozed	none	Waiting
update.about.pillUpToDate	none	Up to date
update.about.pillUpdated	none	Just updated
update.about.showSummaryAgain	none	Show the update summary again
update.about.whatsNewIn	none	What’s new in {name}
update.action.check	none	Check for updates
update.action.dismiss	none	Dismiss
update.action.later	none	Later
update.action.openReleasePage	none	Open release page
update.action.retry	none	Retry
update.action.updateNow	none	Update now
update.action.whatsNew	none	What's new
update.autoShow.hint	none	A short summary the first time the new version opens.
update.autoShow.title	none	Show “What's new” after an update
update.channel.beta	none	Get Wavee Beta
update.channel.hint	none	Beta installs side by side with Wavee and gets features a few weeks early.
update.channel.title	none	Release channel
update.failure.appInstallerOutdated	none	Windows App Installer needs an update from the Microsoft Store.
update.failure.metered	none	Waiting for an unmetered network.
update.failure.network	none	Couldn't reach GitHub. Try again later.
update.failure.notAssociated	none	This install isn't linked to the update feed. Use Repair auto-update in diagnostics.
update.failure.packagesInUse	none	Close other Wavee windows and try again.
update.failure.sideloadPolicy	none	Sideloading is turned off on this PC.
update.failure.unknown	none	Update failed ({code}).
update.failure.versionConflict	none	This version can't be installed over the current one.
update.installOnQuit.hint	none	Wavee downloads it as it closes; Windows restarts nothing — the new version opens next time.
update.installOnQuit.title	none	Install a waiting update when I quit Wavee
update.metered.hint	none	Off: waits for an unmetered network.
update.metered.title	none	Download on metered connections
update.os.downloading	none	Updating Wavee
update.os.seeWhatsNew	none	See what's new
update.os.updated	none	Wavee updated to {name}
update.state.available	none	Wavee {name} is available.
update.state.checking	none	Checking…
update.state.downloading	none	Downloading {name} in the background. Playback continues.
update.state.installing	none	Restarting to finish updating…
update.state.justUpdated	none	Updated to {name} just now.
update.state.snoozed	none	{version} is waiting — it installs the next time Wavee starts.
update.state.upToDate	none	You're on the latest release.
update.status.title	none	Update status
update.store.hint	none	This copy of Wavee was installed from the Microsoft Store — updates arrive through the Store.
update.store.open	none	Open Store page
update.store.title	none	Updates
update.toast.available	none	Wavee {name} is available
update.toast.downloading	none	Downloading {name}…
update.toast.updated	none	Updated to Wavee {name}
whatsNew.asOf	none	Issue states as of {date}
whatsNew.beta	none	Beta
whatsNew.copyLink	none	Copy link
whatsNew.dateFormat	none	d MMM yyyy
whatsNew.dialog.dontShow	none	Don't show this after updates
whatsNew.dialog.full	none	Full release notes
whatsNew.dialog.gotIt	none	Got it
whatsNew.dialog.updated	none	Updated
whatsNew.dialog.welcome	none	Welcome to {product}
whatsNew.empty	none	No release notes were found for this version.
whatsNew.firstContribution	none	{login} · first contribution
whatsNew.headline	none	Wavee {version} “{name}”
whatsNew.headlineBare	none	Wavee {version}
whatsNew.highlights	none	Highlights
whatsNew.issue.closed	none	closed
whatsNew.issue.merged	none	merged
whatsNew.issue.notPlanned	none	not planned
whatsNew.issue.open	none	open
whatsNew.kind.improved	none	Improved
whatsNew.kind.new	none	New
whatsNew.kind.rebuilt	none	Rebuilt
whatsNew.kind.store	none	Microsoft Store
whatsNew.latest	none	Latest
whatsNew.linkCopied	none	Release link copied
whatsNew.onlyLatest	none	Only the latest
whatsNew.openOnGitHub	none	Open on GitHub
whatsNew.railFoot	none	Notes are fetched once per release and cached offline. Older releases load on demand.
whatsNew.readMore	none	Read more
whatsNew.released	none	Released
whatsNew.releases	none	Releases
whatsNew.requires	none	Requires
whatsNew.section.added	none	Added
whatsNew.section.changed	none	Changed
whatsNew.section.deprecated	none	Deprecated
whatsNew.section.fixed	none	Fixed
whatsNew.section.known	none	Known limitations
whatsNew.section.removed	none	Removed
whatsNew.section.security	none	Security
whatsNew.showAll	none	Show all {count}
whatsNew.since	none	Since you last looked: {count} releases — {from} → {to}. Showing everything new.
whatsNew.stable	none	Stable
whatsNew.storeCta	none	Get it from the Microsoft Store
whatsNew.tag	none	Tag
whatsNew.title	none	What's new
whatsNew.tryIt	none	Try it →
whatsNew.viewer.close	none	Close
whatsNew.viewer.next	none	Next highlight
whatsNew.viewer.position	none	{index} of {count}
whatsNew.viewer.previous	none	Previous highlight
whatsNew.viewer.watch	none	Watch the video on GitHub
whatsNew.you	none	YOU
